종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"064550","바이오니아","KOSDAQ","우량기업부","30600","150","0.49","30450","30650","30350","23292","710812150","789794904600","25810291"
"314930","바이오다인","KOSDAQ","기술성장기업부","9080","60","0.67","9030","9120","9000","9676","87485460","270258055240","29764103"
"208710","바이오로그디바이스","KOSDAQ","벤처기업부","707","3","0.43","706","708","704","7751","5474462","44258436138","62600334"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","18030","280","1.58","17580","18030","17580","4623","82513900","146825970780","8143426"
"038460","바이오스마트","KOSDAQ","우량기업부","5740","-130","-2.21","5810","6010","5730","798967","4702392850","132457709440","23076256"
"251120","바이오에프디엔씨","KOSDAQ","기술성장기업부","14600","230","1.60","14370","14600","14260","2264","32711620","126957220000","8695700"
"199730","바이오인프라","KOSDAQ","벤처기업부","10700","10","0.09","10740","10740","10660","193","2060790","51727726900","4834367"
"266470","바이오인프라생명과학","KONEX","일반기업부","313","39","14.23","315","315","241","435","135963","4415443111","14106847"
"289170","바이오텐","KONEX","일반기업부","3285","-15","-0.45","3285","3285","3285","20","65700","11535307065","3511509"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","5750","0","0.00","5740","5790","5740","4881","28138900","91759920250","15958247"
"199290","바이오프로테크","KONEX","일반기업부","729","0","0.00","0","0","0","0","0","13011178024","16325192"
"099430","바이오플러스","KOSDAQ","중견기업부","6490","40","0.62","6450","6500","6450","7925","51208920","375971307360","57930864"
"032980","바이온","KOSDAQ","중견기업부","909","2","0.22","907","921","900","10455","9493128","36830774736","40517904"
"308080","바이젠셀","KOSDAQ","기술성장기업부","4725","10","0.21","4715","4755","4715","1445","6820825","90558121500","19165740"
"043150","바텍","KOSDAQ","우량기업부","30250","-150","-0.49","30450","30500","30250","2250","68188800","449341244000","14854256"
"323990","박셀바이오","KOSDAQ","기술성장기업부","16150","-40","-0.25","16100","16230","16100","6495","104927640","371340180000","22993200"
"003610","방림","KOSPI",,"2125","-10","-0.47","2120","2125","2120","3","6370","89917441250","42314090"
"267790","배럴","KOSDAQ","중견기업부","6750","-250","-3.57","7000","7000","6630","29041","196169860","53247375000","7888500"
"001340","백광산업","KOSPI",,"7810","-110","-1.39","7930","7930","7810","54419","428017780","350812758670","44918407"
"046310","백금T&A","KOSDAQ","중견기업부","3115","-20","-0.64","3125","3150","3090","73156","227979650","51144066715","16418641"
"035150","백산","KOSPI",,"13820","-160","-1.14","13950","13990","13800","3160","43777970","311157300000","22515000"
"331520","밸로프","KOSDAQ","중견기업부","910","-13","-1.41","907","916","907","7103","6452241","46286594900","50864390"
"438700","버넥트","KOSDAQ","기술성장기업부","6560","100","1.55","6460","6570","6460","1405","9161610","72530574400","11056490"
"066410","버킷스튜디오","KOSDAQ","관리종목(소속부없음)","1153","0","0.00","0","0","0","0","0","96978744678","84109926"
"002410","범양건영","KOSPI",,"1449","6","0.42","1430","1460","1430","1222","1769395","35981541918","24831982"
"382900","범한퓨얼셀","KOSDAQ","벤처기업부","20400","550","2.77","20250","21000","20050","135151","2777903700","178724400000","8761000"
"206400","베노티앤알","KOSDAQ","중견기업부","4025","-55","-1.35","4080","4080","4020","3522","14194265","123712782375","30736095"
"019010","베뉴지","KOSDAQ","우량기업부","2060","10","0.49","2045","2060","2045","50","102500","99292000000","48200000"
"177350","베셀","KOSDAQ","투자주의환기종목(소속부없음)","446","4","0.90","444","448","441","57161","25424065","35845931178","80372043"
"424760","벨로크","KOSDAQ","벤처기업부","1588","19","1.21","1570","1595","1570","31209","49121779","31037463176","19545002"
"007210","벽산","KOSPI",,"2185","0","0.00","2185","2200","2160","31536","68851095","147618600000","67560000"
"225530","보광산업","KOSDAQ","우량기업부","5330","0","0.00","5330","5350","5330","140","747430","193685414910","36338727"
"250000","보라티알","KOSDAQ","우량기업부","11600","20","0.17","11580","11720","11530","23102","268498040","78308502800","6750733"
"002760","보락","KOSPI",,"1164","0","0.00","1164","1165","1155","3661","4256695","69723600000","59900000"
"003850","보령","KOSPI",,"11220","-60","-0.53","11340","11350","11210","7307","82232740","770701800000","68690000"
"310210","보로노이","KOSDAQ","기술성장기업부","32300","150","0.47","31700","32750","31500","3319","106350100","574301267500","17780225"
"006910","보성파워텍","KOSDAQ","중견기업부","3700","-30","-0.80","3730","3755","3655","572541","2120230400","181780348800","49129824"
"000890","보해양조","KOSPI",,"486","-1","-0.21","487","489","486","4517","2200017","67612382694","139120129"
"226340","본느","KOSDAQ","중견기업부","3190","130","4.25","3025","3280","3025","2311972","7346880685","112888772700","35388330"
"206950","볼빅","KONEX","일반기업부","2525","0","0.00","0","0","0","0","0","34770844550","14077265"
"003000","부광약품","KOSPI",,"6630","90","1.38","6560","6650","6550","73965","488662920","453854468730","68454671"
"001270","부국증권","KOSPI",,"24350","-250","-1.02","24650","24700","24350","69","1684650","252506724100","10369886"
"001275","부국증권우","KOSPI",,"20750","0","0.00","20750","20750","20750","10","207500","62250000000","3000000"
"026940","부국철강","KOSPI",,"3130","15","0.48","3115","3130","3105","7676","23956640","62600000000","20000000"
"014470","부방","KOSDAQ","중견기업부","2075","5","0.24","2085","2105","2060","17260","35873415","124608439500","60052260"
"011390","부산산업","KOSPI",,"54100","-100","-0.18","54200","54200","54100","37","2004900","57129600000","1056000"
"005030","부산주공","KOSPI",,"486","0","0.00","0","0","0","0","0","38288532168","78782988"
"008470","부스타","KOSDAQ","중견기업부","4325","25","0.58","4295","4325","4295","1542","6640575","36350760000","8404800"
"338220","뷰노","KOSDAQ","기술성장기업부","31550","2750","9.55","29450","31750","29400","355993","10915065800","432707145750","13714965"
"100120","뷰웍스","KOSDAQ","우량기업부","28500","600","2.15","28100","28500","28000","3397","95723050","285053152500","10001865"
"406820","뷰티스킨","KOSDAQ","중견기업부","18500","190","1.04","18090","18700","18090","39634","730899960","65379740000","3534040"
"337930","브랜드엑스코퍼레이션","KOSDAQ","우량기업부","5010","-20","-0.40","5030","5030","5000","775","3881140","146625610890","29266589"
"099390","브레인즈컴퍼니","KOSDAQ","벤처기업부","7440","-20","-0.27","7390","7490","7370","490","3633550","61069625520","8208283"
"064480","브리지텍","KOSDAQ","벤처기업부","7730","30","0.39","7700","7780","7660","26945","208248700","92392825000","11952500"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","기술성장기업부","2320","-40","-1.69","2365","2380","2310","42592","99860620","56570434560","24383808"
"365900","브이씨","KOSDAQ","벤처기업부","4730","35","0.75","4670","4900","4670","612","2882975","34577719000","7310300"
"089970","브이엠","KOSDAQ","우량기업부","16060","-240","-1.47","16300","16300","16010","6908","111300080","385128355700","23980595"
"251630","브이원텍","KOSDAQ","우량기업부","8860","10","0.11","8880","8880","8780","1460","12905830","141253969960","15942886"
"018290","브이티","KOSDAQ","우량기업부","21350","450","2.15","20900","21600","20900","122978","2627343900","764287449450","35798007"
"044480","블레이드 Ent","KOSDAQ","중견기업부","1023","-19","-1.82","1047","1047","1022","21037","21644940","35087614089","34298743"
"439580","블루엠텍","KOSDAQ","기술성장기업부","13230","140","1.07","13110","13290","13110","10592","139873300","144003112470","10884589"
"033560","블루콤","KOSDAQ","중견기업부","3570","20","0.56","3650","3650","3560","4388","15866100","61047000000","17100000"
"191600","블루탑","KONEX","일반기업부","10520","0","0.00","0","0","0","0","0","29982000000","2850000"
"369370","블리츠웨이스튜디오","KOSDAQ","벤처기업부","1976","-19","-0.95","1995","1995","1976","923","1825855","98003932832","49597132"
"126340","비나텍","KOSDAQ","우량기업부","49050","350","0.72","48700","49150","48600","1793","87713400","298475037900","6085118"
"121800","비덴트","KOSDAQ","관리종목(소속부없음)","3320","0","0.00","0","0","0","0","0","256309348520","77201611"
"148140","비디아이","KOSDAQ","관리종목(소속부없음)","6140","0","0.00","0","0","0","0","0","120570191460","19636839"
"082800","비보존 제약","KOSDAQ","중견기업부","2895","-5","-0.17","2900","2910","2890","2654","7686390","139572914925","48211715"
"318410","비비씨","KOSDAQ","중견기업부","13130","-170","-1.28","13390","13390","13120","5233","69087550","72940340590","5555243"
"002070","비비안","KOSPI",,"1010","0","0.00","1017","1017","1008","2868","2909119","30091929900","29793990"
"100220","비상교육","KOSPI",,"4985","-10","-0.20","4995","5000","4965","2531","12605855","64788753885","12996741"
"419540","비스토스","KOSDAQ","벤처기업부","2190","20","0.92","2190","2235","2175","109608","241058400","50353599090","22992511"
"146320","비씨엔씨","KOSDAQ","벤처기업부","19970","-30","-0.15","19970","20100","19890","10908","217886770","255474672310","12792923"
"200780","비씨월드제약","KOSDAQ","벤처기업부","6180","20","0.32","6160","6180","6160","800","4938830","54954933120","8892384"
"413640","비아이매트릭스","KOSDAQ","벤처기업부","9300","70","0.76","9230","9320","9180","3968","36673640","67024542000","7206940"
"141000","비아트론","KOSDAQ","우량기업부","8910","-20","-0.22","8930","8960","8900","2699","24054200","107942066100","12114710"
"090460","비에이치","KOSPI",,"21800","100","0.46","22400","22750","21750","1737782","38672291400","751323462200","34464379"
"083650","비에이치아이","KOSDAQ","중견기업부","9250","170","1.87","9130","9250","8980","170314","1554064070","286235468750","30944375"
"445360","비엔케이제1호스팩","KOSDAQ","SPAC(소속부없음)","2115","0","0.00","0","0","0","0","0","9115650000","4310000"
"473370","비엔케이제2호스팩","KOSDAQ","SPAC(소속부없음)","2040","0","0.00","2035","2040","2035","2672","5450830","8588400000","4210000"
"065170","비엘팜텍","KOSDAQ","중견기업부","485","1","0.21","489","489","484","3366","1633880","43150721115","88970559"
"086670","비엠티","KOSDAQ","우량기업부","14000","-20","-0.14","14010","14050","13940","3370","47175980","127752436000","9125174"
"335890","비올","KOSDAQ","벤처기업부","10500","480","4.79","10070","10570","10040","1333467","13819254700","613400812500","58419125"
"230980","비유테크놀러지","KOSDAQ","관리종목(소속부없음)","229","0","0.00","0","0","0","0","0","21370407553","93320557"
"138580","비즈니스온","KOSDAQ","벤처기업부","13790","-90","-0.65","14080","14080","13700","3353","46404440","311049487770","22556163"
"082920","비츠로셀","KOSDAQ","우량기업부","18160","-180","-0.98","18340","18350","18120","7636","139020190","410517696000","22605600"
"054220","비츠로시스","KOSDAQ","벤처기업부","506","0","0.00","506","513","490","129949","65108868","24875263094","49160599"
"042370","비츠로테크","KOSDAQ","우량기업부","11380","30","0.26","11500","11660","11270","2476889","28342697710","298156284500","26200025"
"030790","비케이탑스","KOSPI",,"27","0","0.00","27","27","27","764904","20652408","573699915","21248145"
"050090","비케이홀딩스","KOSDAQ","중견기업부","1059","7","0.67","1055","1062","1055","7086","7490390","20952034365","19784735"
"148780","비큐에이아이","KOSDAQ","기술성장기업부","1490","-27","-1.78","1514","1514","1475","73318","109255545","46854130250","31445725"
"307870","비투엔","KOSDAQ","벤처기업부","1549","-1","-0.06","1550","1550","1536","3634","5606245","52663202506","33998194"
"357880","비트나인","KOSDAQ","기술성장기업부","4380","0","0.00","4380","4390","4285","8650","37678975","45744527280","10443956"
"032850","비트컴퓨터","KOSDAQ","벤처기업부","6070","20","0.33","6080","6110","6050","12056","73299250","100903388510","16623293"
"238200","비피도","KOSDAQ","기술성장기업부","5430","60","1.12","5370","5430","5370","1178","6364180","44417400000","8180000"
"093190","빅솔론","KOSDAQ","우량기업부","5420","-20","-0.37","5440","5480","5400","522","2832850","104274865100","19238905"
"065450","빅텍","KOSDAQ","벤처기업부","4760","-5","-0.10","4755","4785","4755","57568","274554575","136387328000","28652800"
"210120","빅텐츠","KOSDAQ","중견기업부","15920","0","0.00","15920","15930","15750","845","13396470","50062191200","3144610"
"005180","빙그레","KOSPI",,"68500","-600","-0.87","69100","69100","68100","8946","612869100","674810008500","9851241"
